AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG,province,district
4,320504,ต. ปรือ,Prue,3205,อ. ปราสาท,Prasat,32,จ. สุรินทร์,Surin,14.645,103.288,สุรินทร์,ปราสาท
4,300811,ต. หนองบัวตะเกียด,Nong Bua Takiat,3008,อ. ด่านขุนทด,Dan Khun Thot,30,จ. นครราชสีมา,Nakhon Ratchasima,15.280999999999999,101.821,นครราชสีมา,ด่านขุนทด
4,650803,ต. แม่ระกา,Mae Raka,6508,อ. วังทอง,Wang Thong,65,จ. พิษณุโลก,Phitsanulok,16.707,100.36200000000001,พิษณุโลก,วังทอง
4,620201,ต. ไทรงาม,Sai Ngam,6202,อ. ไทรงาม,Sai Ngam,62,จ. กำแพงเพชร,Kamphaeng Phet,16.487000000000002,99.897,กำแพงเพชร,ไทรงาม
4,360117,ต. โคกสูง,Khok Sung,3601,อ. เมืองชัยภูมิ,Mueang Chaiyaphum,36,จ. ชัยภูมิ,Chaiyaphum,15.827,101.958,ชัยภูมิ,เมืองชัยภูมิ
4,960905,ต. ร่มไทร,Rom Sai,9609,อ. สุคิริน,Sukhirin,96,จ. นราธิวาส,Narathiwat,6.047999999999999,101.759,นราธิวาส,สุคิริน
4,341909,ต. โพธิ์ไทร,Pho Sai,3419,อ. พิบูลมังสาหาร,Phibun Mangsahan,34,จ. อุบลราชธานี,Ubon Ratchathani,15.216,105.15799999999999,อุบลราชธานี,พิบูลมังสาหาร
4,390507,ต. บุญทัน,Bunthan,3905,อ. สุวรรณคูหา,Suwannakhuha,39,จ. หนองบัวลำภู,Nong Bua Lam Phu,17.582,102.14,หนองบัวลำภู,สุวรรณคูหา
4,210601,ต. ปลวกแดง,Pluak Daeng,2106,อ. ปลวกแดง,Pluak Daeng,21,จ. ระยอง,Rayong,12.978,101.226,ระยอง,ปลวกแดง
4,840207,ต. พลายวาส,Phlai Wat,8402,อ. กาญจนดิษฐ์,Kanchanadit,84,จ. สุราษฎร์ธานี,Surat Thani,9.184,99.51799999999999,สุราษฎร์ธานี,กาญจนดิษฐ์
4,310105,ต. สะแกโพรง,Sakae Phrong,3101,อ. เมืองบุรีรัมย์,Mueang Buri Ram,31,จ. บุรีรัมย์,Buri Ram,14.853,102.94200000000001,บุรีรัมย์,เมืองบุรีรัมย์
4,720605,ต. ทะเลบก,Thale Bok,7206,อ. ดอนเจดีย์,Don Chedi,72,จ. สุพรรณบุรี,Suphan Buri,14.708,99.838,สุพรรณบุรี,ดอนเจดีย์
4,300117,ต. โคกกรวด,Khok Kruat,3001,อ. เมืองนครราชสีมา,Mueang Nakhon Ratchasima,30,จ. นครราชสีมา,Nakhon Ratchasima,14.897,101.97399999999999,นครราชสีมา,เมืองนครราชสีมา
4,480304,ต. ไชยบุรี,Chai Buri,4803,อ. ท่าอุเทน,Tha Uthen,48,จ. นครพนม,Nakhon Phanom,17.636,104.43299999999999,นครพนม,ท่าอุเทน
4,650805,ต. วังพิกุล,Wang Phikun,6508,อ. วังทอง,Wang Thong,65,จ. พิษณุโลก,Phitsanulok,16.775,100.35799999999999,พิษณุโลก,วังทอง
4,410502,ต. บุ่งแก้ว,Bung Kaeo,4105,อ. โนนสะอาด,Non Sa-at,41,จ. อุดรธานี,Udon Thani,16.969,102.98100000000001,อุดรธานี,โนนสะอาด
4,300601,ต. จักราช,Chakkarat,3006,อ. จักราช,Chakkarat,30,จ. นครราชสีมา,Nakhon Ratchasima,15.027000000000001,102.432,นครราชสีมา,จักราช
4,550608,ต. แสนทอง,Saen Thong,5506,อ. ท่าวังผา,Tha Wang Pha,55,จ. น่าน,Nan,19.14,100.751,น่าน,ท่าวังผา
4,330412,ต. ภูเงิน,Phu Ngoen,3304,อ. กันทรลักษ์,Kantharalak,33,จ. ศรีสะเกษ,Si Sa Ket,14.745,104.571,ศรีสะเกษ,กันทรลักษ์
4,490306,ต. นาสะเม็ง,Na Sameng,4903,อ. ดอนตาล,Don Tan,49,จ. มุกดาหาร,Mukdahan,16.287,104.837,มุกดาหาร,ดอนตาล
4,930306,ต. หานโพธิ์,Han Pho,9303,อ. เขาชัยสน,Khao Chaison,93,จ. พัทลุง,Phatthalung,7.541,100.195,พัทลุง,เขาชัยสน
4,321008,ต. บ้านจารย์,Ban Chan,3210,อ. สังขะ,Sangkha,32,จ. สุรินทร์,Surin,14.561,103.749,สุรินทร์,สังขะ
4,260303,ต. บ้านพริก,Ban Phrik,2603,อ. บ้านนา,Ban Na,26,จ. นครนายก,Nakhon Nayok,14.252,100.976,นครนายก,บ้านนา
4,431501,ต. เฝ้าไร่,Fao Rai,4315,อ. เฝ้าไร่,Fao Rai,43,จ. หนองคาย,Nong Khai,17.969,103.27,หนองคาย,เฝ้าไร่
4,720908,ต. ดอนคา,Don Kha,7209,อ. อู่ทอง,U Thong,72,จ. สุพรรณบุรี,Suphan Buri,14.452,99.854,สุพรรณบุรี,อู่ทอง
4,601205,ต. พุนกยูง,Phu Nok Yung,6012,อ. ตากฟ้า,Tak Fa,60,จ. นครสวรรค์,Nakhon Sawan,15.402000000000001,100.46700000000001,นครสวรรค์,ตากฟ้า
4,300406,ต. หนองมะนาว,Nong Manao,3004,อ. คง,Khong,30,จ. นครราชสีมา,Nakhon Ratchasima,15.5,102.28,นครราชสีมา,คง
4,400602,ต. ศรีสุข,Si Suk,4006,อ. สีชมพู,Si Chomphu,40,จ. ขอนแก่น,Khon Kaen,16.750999999999998,102.206,ขอนแก่น,สีชมพู
4,920609,ต. เขาปูน,Khao Pun,9206,อ. ห้วยยอด,Huai Yot,92,จ. ตรัง,Trang,7.803,99.66799999999999,ตรัง,ห้วยยอด
4,820106,ต. สองแพรก,Song Phraek,8201,อ. เมืองพังงา,Mueang Phang-nga,82,จ. พังงา,Phang-nga,8.603,98.554,พังงา,เมืองพังงา
4,431602,ต. นาทับไฮ,Na Thap Hai,4316,อ. รัตนวาปี,Rattanawapi,43,จ. หนองคาย,Nong Khai,18.177,103.306,หนองคาย,รัตนวาปี
4,801703,ต. วังหิน,Wang Hin,8017,อ. บางขัน,Bang Khan,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,7.984,99.554,นครศรีธรรมราช,บางขัน
4,810703,ต. ทุ่งไทรทอง,Thung Sai Thong,8107,อ. ลำทับ,Lam Thap,81,จ. กระบี่,Krabi,8.004,99.311,กระบี่,ลำทับ
4,321503,ต. ตรวจ,Truat,3215,อ. ศรีณรงค์,Si Narong,32,จ. สุรินทร์,Surin,14.802,103.846,สุรินทร์,ศรีณรงค์
4,471603,ต. ทุ่งแก,Thung Kae,4716,อ. เจริญศิลป์,Charoen Sin,47,จ. สกลนคร,Sakon Nakhon,17.602,103.52799999999999,สกลนคร,เจริญศิลป์
4,361205,ต. หนองสังข์,Nong Sang,3612,อ. แก้งคร้อ,Kaeng Khro,36,จ. ชัยภูมิ,Chaiyaphum,16.242,102.382,ชัยภูมิ,แก้งคร้อ
4,410506,ต. โคกกลาง,Khok Klang,4105,อ. โนนสะอาด,Non Sa-at,41,จ. อุดรธานี,Udon Thani,16.929000000000002,102.911,อุดรธานี,โนนสะอาด
4,410307,ต. โนนหวาย,Non Wai,4103,อ. หนองวัวซอ,Nong Wua So,41,จ. อุดรธานี,Udon Thani,17.142,102.601,อุดรธานี,หนองวัวซอ
4,400402,ต. บ้านเม็ง,Ban Meng,4004,อ. หนองเรือ,Nong Ruea,40,จ. ขอนแก่น,Khon Kaen,16.435,102.46,ขอนแก่น,หนองเรือ
4,480114,ต. วังตามัว,Wang Ta Mua,4801,อ. เมืองนครพนม,Mueang Nakhon Phanom,48,จ. นครพนม,Nakhon Phanom,17.312,104.492,นครพนม,เมืองนครพนม
4,160417,ต. นิคมลำนารายณ์,Nikhom Lam Narai,1604,อ. ชัยบาดาล,Chai Badan,16,จ. ลพบุรี,Lop Buri,15.264000000000001,101.15,ลพบุรี,ชัยบาดาล
4,810704,ต. ดินแดง,Din Daeng,8107,อ. ลำทับ,Lam Thap,81,จ. กระบี่,Krabi,8.011000000000001,99.37299999999999,กระบี่,ลำทับ
4,471602,ต. เจริญศิลป์,Charoen Sin,4716,อ. เจริญศิลป์,Charoen Sin,47,จ. สกลนคร,Sakon Nakhon,17.567999999999998,103.561,สกลนคร,เจริญศิลป์
4,601110,ต. เนินขี้เหล็ก,Noen Khi Lek,6011,อ. ลาดยาว,Lat Yao,60,จ. นครสวรรค์,Nakhon Sawan,15.839,99.85799999999999,นครสวรรค์,ลาดยาว
4,570111,ต. แม่กรณ์,Mae Kon,5701,อ. เมืองเชียงราย,Mueang Chiang Rai,57,จ. เชียงราย,Chiang Rai,19.862000000000002,99.698,เชียงราย,เมืองเชียงราย
4,310302,ต. ลำดวน,Lamduan,3103,อ. กระสัง,Krasang,31,จ. บุรีรัมย์,Buri Ram,15.061,103.40299999999999,บุรีรัมย์,กระสัง
4,343201,ต. แก่งโดม,Kaeng Dom,3432,อ. สว่างวีระวงศ์,Sawang Wirawong,34,จ. อุบลราชธานี,Ubon Ratchathani,15.204,105.087,อุบลราชธานี,สว่างวีระวงศ์
4,540706,ต. ป่าสัก,Pa Sak,5407,อ. วังชิ้น,Wang Chin,54,จ. แพร่,Phrae,17.826,99.47200000000001,แพร่,วังชิ้น
4,380704,ต. นาสะแบง,,3807,อ. ศรีวิไล,Si Wilai,38,จ. บึงกาฬ,Bueng Kan,18.14,103.814,บึงกาฬ,ศรีวิไล
4,360112,ต. หนองไผ่,Nong Phai,3601,อ. เมืองชัยภูมิ,Mueang Chaiyaphum,36,จ. ชัยภูมิ,Chaiyaphum,15.707,102.052,ชัยภูมิ,เมืองชัยภูมิ
4,480809,ต. หาดแพง,Hat Phaeng,4808,อ. ศรีสงคราม,Si Songkhram,48,จ. นครพนม,Nakhon Phanom,17.712,104.3,นครพนม,ศรีสงคราม
4,220409,ต. เทพนิมิต,Thep Nimit,2204,อ. โป่งน้ำร้อน,Pong Nam Ron,22,จ. จันทบุรี,Chanthaburi,13.044,102.45299999999999,จันทบุรี,โป่งน้ำร้อน
4,390407,ต. ยางหล่อ,Yang Lo,3904,อ. ศรีบุญเรือง,Si Bun Rueang,39,จ. หนองบัวลำภู,Nong Bua Lam Phu,17.062,102.15899999999999,หนองบัวลำภู,ศรีบุญเรือง
4,600804,ต. สายลำโพง,Sai Lamphong,6008,อ. ท่าตะโก,Tha Tako,60,จ. นครสวรรค์,Nakhon Sawan,15.767999999999999,100.48700000000001,นครสวรรค์,ท่าตะโก
4,270501,ต. วัฒนานคร,Watthana Nakhon,2705,อ. วัฒนานคร,Watthana Nakhon,27,จ. สระแก้ว,Sa kaeo,13.741,102.325,สระแก้ว,วัฒนานคร
4,801409,ต. ทุ่งใส,Thung Sai,8014,อ. สิชล,Sichon,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,9.06,99.89,นครศรีธรรมราช,สิชล
4,321404,ต. ตาเมียง,Ta Miang,3214,อ. พนมดงรัก,Phanom Dong Rak,32,จ. สุรินทร์,Surin,14.386,103.26,สุรินทร์,พนมดงรัก
4,810604,ต. คีรีวง,Khiri Wong,8106,อ. ปลายพระยา,Plai Phraya,81,จ. กระบี่,Krabi,8.445,98.84100000000001,กระบี่,ปลายพระยา
4,520506,ต. นาแก,Na Kae,5205,อ. งาว,Ngao,52,จ. ลำปาง,Lampang,18.817,99.885,ลำปาง,งาว
4,601101,ต. ลาดยาว,Lat Yao,6011,อ. ลาดยาว,Lat Yao,60,จ. นครสวรรค์,Nakhon Sawan,15.755999999999998,99.759,นครสวรรค์,ลาดยาว
4,390101,ต. หนองบัว,Nong Bua,3901,อ. เมืองหนองบัวลำภู,Mueang Nong Bua Lam Phu,39,จ. หนองบัวลำภู,Nong Bua Lam Phu,17.168,102.444,หนองบัวลำภู,เมืองหนองบัวลำภู
4,440812,ต. เมืองเตา,Mueang Tao,4408,อ. พยัคฆภูมิพิสัย,Phayakkhaphum Phisai,44,จ. มหาสารคาม,Maha Sarakham,15.479000000000001,103.37799999999999,มหาสารคาม,พยัคฆภูมิพิสัย
4,340713,ต. ท่าโพธิ์ศรี,Tha Pho Si,3407,อ. เดชอุดม,Det Udom,34,จ. อุบลราชธานี,Ubon Ratchathani,14.84,105.04899999999999,อุบลราชธานี,เดชอุดม
4,310202,ต. ปะเคียบ,Pakhiap,3102,อ. คูเมือง,Khu Mueang,31,จ. บุรีรัมย์,Buri Ram,15.390999999999998,103.054,บุรีรัมย์,คูเมือง
4,770103,ต. คลองวาฬ,Khlong Wan,7701,อ. เมืองประจวบคีรีขันธ์,Mueang Prachuap Khiri Khan,77,จ. ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.755999999999998,99.725,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์
4,810503,ต. นาเหนือ,Na Nuea,8105,อ. อ่าวลึก,Ao Luek,81,จ. กระบี่,Krabi,8.529,98.736,กระบี่,อ่าวลึก
4,520702,ต. วังเหนือ,Wang Nuea,5207,อ. วังเหนือ,Wang Nuea,52,จ. ลำปาง,Lampang,19.16,99.585,ลำปาง,วังเหนือ
4,210307,ต. กระแสบน,Krasae Bon,2103,อ. แกลง,Klaeng,21,จ. ระยอง,Rayong,12.870999999999999,101.611,ระยอง,แกลง
4,671005,ต. วังศาล,Wang San,6710,อ. วังโป่ง,Wang Pong,67,จ. เพชรบูรณ์,Phetchabun,16.283,100.758,เพชรบูรณ์,วังโป่ง
4,341106,ต. คอนสาย,Khon Sai,3411,อ. ตระการพืชผล,Trakan Phuet Phon,34,จ. อุบลราชธานี,Ubon Ratchathani,15.735999999999999,105.12799999999999,อุบลราชธานี,ตระการพืชผล
4,360602,ต. หนองบัวบาน,Nong Bua Ban,3606,อ. จัตุรัส,Chatturat,36,จ. ชัยภูมิ,Chaiyaphum,15.652000000000001,101.802,ชัยภูมิ,จัตุรัส
4,411713,ต. หนองแวง,Nong Waeng,4117,อ. บ้านผือ,Ban Phue,41,จ. อุดรธานี,Udon Thani,17.509,102.391,อุดรธานี,บ้านผือ
4,410601,ต. หนองหาน,Nong Han,4106,อ. หนองหาน,Nong Saeng,41,จ. อุดรธานี,Udon Thani,17.381,103.095,อุดรธานี,หนองหาน
